Instance,FCFS,SJF,SJF-P,RR
89,40.83618510584178,6.853250105829806,24.82957023786589,35.66149701558868
90,46.85415015237176,9.941712399789512,40.50004212529051,15.436962288139364
91,42.81299815457033,6.791555408643169,34.42159752128091,22.143941532273704
92,33.84532172082586,10.017143580815674,45.561669665760085,34.13977104036316
93,36.72688872625849,5.241211746784309,47.15663607443736,25.241344918250736
94,27.685550892638332,7.981939761703169,34.383512344733,29.156425722218835
95,32.918174412062875,7.1306675120485306,34.485378575911135,28.91569969190359
96,34.28096646568235,4.683142419598782,36.420486627800365,38.21830782790146
97,33.426243349596994,10.962023431042962,32.198825876235,44.31396190748518
98,27.729075041554406,4.588909917453419,34.407172656648164,34.172506818231234
99,31.960904340556073,6.682829106863484,40.01644334877851,17.071222278900137
100,35.44060050314721,5.543347183572564,42.342917412852344,25.227111608643376
101,43.6708330712364,6.179050777880074,46.28177539193411,24.263730159976514
102,40.11709907452873,6.639932020276319,26.967184428632795,31.167849719599296
103,30.417436881649436,8.97166814884982,48.48271226572536,30.826695545188993
104,47.270679077816446,5.82544488775754,42.70736362286947,21.51496077647508
105,31.591271790707612,7.557702428688465,43.778731776777654,49.32628154127153
106,38.522259442385675,6.612882255909586,42.03873862209642,26.895084274089374
107,43.382619967980084,6.629553741101165,38.86997694260047,35.15434603409724
108,41.97886406586159,5.227438223254638,64.3083853351387,61.5317241467179
109,35.131120358165816,6.624187812291384,37.81473783679604,0
110,44.49274963325209,7.659034767522028,53.4598541023606,28.514579863890116
111,29.53100264330068,6.388810031927378,48.95923526884206,58.59788110219337
112,34.15174175328348,6.787423272212421,53.08939625764862,43.92211735109165
113,35.75766962294814,6.420037690157151,50.41192758036282,0
114,48.25480445651493,6.24100495557279,29.180555402502446,64.16726522133679
115,37.02330544072279,9.806934065421846,34.96065369462652,10.633769893400306
116,36.334605331059166,7.8878288422599026,38.593609531014835,20.13348292750397
117,36.38731593520285,6.5017316022864025,37.30164739474318,38.48176317532729
118,40.49681506348792,5.188877545240934,42.073460561003415,43.46358285202247
119,32.68451086136164,10.584585765190235,50.16400446729931,18.119439200912012
120,46.44806773861435,4.576768348992041,33.92810736624139,18.314612225392338
121,41.607101635177536,5.360114918395181,24.133057144480464,40.33651528040717
122,40.81431943030015,6.092942988712117,32.14978467944202,10.268081024667193
123,27.05202118467665,6.874797674479301,49.350814838409526,38.04546324748632
124,32.91302420006694,8.609581124780993,70.8324276072288,28.725944467712353
125,30.818207363346595,7.16840666507304,40.52874232637979,40.498088353719965
126,34.46401854765035,6.200804028166554,45.278381720097165,26.029826489484826
127,28.153645916197775,7.373814080956457,38.63514842145209,41.74811834336841
128,44.2822345411126,5.046012303651492,49.55228618182044,18.411525469042694
129,48.90439309792074,6.750407506941982,35.049270307603976,8.357490347546612
130,35.405093912689594,11.36301831003301,30.90595285149716,42.4005487409093
131,37.42625068657568,6.893441588656334,33.31035237429268,30.71282218300813
132,35.91757262621832,9.038286252465207,39.19373195058525,31.544950572988103
133,34.77390107798257,13.635234251360414,29.592811263149123,23.267544158586833
134,39.95267478548826,6.34312994834899,49.04576891421351,17.178056666529848
135,38.11040137393846,5.398655433977433,42.30110074742518,22.846389008163662
136,34.29335902914447,6.371077890585536,57.66653529122174,37.37438276859765
137,43.124737860429335,4.853700900255572,45.73460435479953,26.73577755118697
138,25.585930940636104,6.7493392582108225,41.81032952977609,43.441613612873255
139,45.00852003625804,7.3889465583468,45.29212590422445,43.686483766706864
140,34.290007473248146,7.074451535729664,56.482564120447655,40.565539926649556
141,41.67780515308618,7.879883018159814,47.898682679758394,38.65570681537003
142,43.181126367645334,6.384548328227314,53.033070928629876,29.23606656955463
143,42.003331579931384,7.27556298236494,47.03372098373328,33.16149185662133
144,40.43046198224622,8.454472690859175,60.6224136047669,18.996181471750464
145,30.437396774422282,4.537874279196977,30.54949370640209,30.27500956009905
146,31.65347986567697,7.630559440077057,35.858676082009474,47.19086489381918
147,34.02146160753496,8.315082596299467,49.50438371983918,3.525169893453756
148,35.887245586978665,9.20046237914026,37.77222134431797,61.23720969829736
149,35.00849175359896,5.078917442954767,33.23591600429934,0
150,40.53333176317987,7.215151380483627,33.891456696047335,31.932220488920585
151,36.59753386282236,9.920347565735073,33.38946653010138,29.814298405177393
152,39.390966318541984,10.36417391680135,71.60191950519538,26.54153619366997
153,34.93651914135371,6.255604458012538,39.89277717849013,30.074216022246713
154,34.64653384732695,6.445107222713772,27.572407032797905,20.884342207982503
155,25.909777275945512,6.85923650951198,51.680421434533436,47.247468732534514
156,36.85477812899828,12.480402183029444,47.26239144423605,38.228014631197475
157,41.72149370710521,5.551101730140467,41.35105835887996,36.60211578700458
158,36.937955825646924,5.808452778435906,35.97404930787159,43.62752780724123
159,29.58970435397208,8.272382393662777,39.71296051359893,41.06015444071983
160,36.86531036121546,7.524884845990257,32.97222818155022,52.78791919325793
161,35.320257104479055,7.277937165728565,45.30676631355391,46.87067154636739
162,33.449954284043336,7.556605579517475,39.13836732138738,30.64509576970601
163,30.905923104590897,16.202618849623427,36.104109106411556,47.62325214800218
164,35.7087111192668,9.964716143228948,50.00102105983712,26.691965054429694
165,42.35899682683944,10.543930997875602,38.64071027267267,29.93778650696198
166,36.0638417511628,5.629821205312721,53.423209375609886,22.25882704513818
167,39.62328161446448,7.995779018384899,42.15361265647547,32.30466328933399
168,40.10262265683388,7.085146635227628,55.369127826583785,25.318897572982845
169,35.024523045316776,8.251022856268397,33.628396960964324,33.895401297463806
170,43.891958093423,9.392374584138922,80.97816754306949,33.60133489906988
171,41.30974099382721,6.958356481072962,32.228968628368726,37.94849440473417
172,41.73969146150496,6.545390530697068,58.97006366560283,27.395889369464115
173,38.48205689176032,5.510410102578191,49.72104235635933,45.180645023138204
174,34.10997882988198,6.694050664429162,28.797537557692156,21.856112355907094
175,30.459646099359368,7.4434788658298165,60.3229092310125,34.500481217984024
176,34.93282603071018,5.964441793667645,54.864727906376864,14.641033809161769
177,37.97565642118275,8.019899578031572,24.07765764322156,33.15308219573114
178,42.3414935234629,7.9209836940819125,47.51942370653961,20.772003775532195
179,43.21402598380277,6.825942953400357,46.532229168000235,27.80130034878176
180,31.916907631325582,6.157841601018064,34.2024593702104,60.158595929104536
181,45.478470711260215,4.483309894964669,38.02517985765187,15.167565451659819
182,41.52813101153468,4.9947996259816385,47.78423309697143,26.76081403530834
183,36.15503988496311,4.958096652572909,36.2595994289687,0
184,35.53307958485094,6.673948453166245,34.95500194942947,46.122629743921244
185,37.27911742441765,7.1721485077882585,40.58911558945814,91.0
186,38.4817202342021,8.254846061905072,26.315158199237548,42.98779374197824
187,42.967471092599986,8.889781559727298,51.845309831067894,25.47712987957042
188,37.19570076599092,7.083560205505946,24.677471707482635,12.623614552148219
189,42.06681251040689,9.97505147164205,38.33872426707533,13.047715708246043
190,22.949488803057353,7.23818262079501,31.805886479157934,28.063575084974495
191,42.15211133134091,7.100338655469418,37.72875432537039,9.47138909294986
192,42.276479271964796,5.410357316498296,43.042029840854006,0.0
193,43.71269269834407,9.668711408770891,39.56491916046324,32.219551979330774
194,38.477663676058576,6.272094050562003,43.941289083574006,4.5022485250414945
195,41.134188940071155,5.3174500948413375,48.24758545582247,3.6248214965498473
196,37.8895977455503,7.205566251768532,28.849529213332215,29.0
197,37.05777388925186,6.810123705850096,61.474544789102026,44.379285433606185
198,39.131422669659194,7.525820304613238,34.72061444220211,41.0993773082151
199,42.010272935814235,8.138637826116852,50.13949158351196,17.30584808671321
200,48.80817293287678,6.718712193758671,29.68697448168278,37.15768342585767
201,46.779254811053676,12.181529382170714,40.31486022525778,27.16031472232652
202,44.15211111700242,5.148703660654925,31.648064007287896,51.81411673948154
203,34.47978027029563,7.040833157051323,28.419597169189217,31.10675396167121
204,31.300095014224677,5.880458054053801,31.182987671267327,40.208533558876006
205,40.25141089188131,5.3714623156656085,49.3304520877734,43.543679645294326
206,32.22816877163503,5.319658136562506,37.264422025081885,41.574882116290496
207,36.109949023233995,6.616516739065072,55.45669772317366,43.389507556996456
208,37.884515263315066,5.7763988386714935,48.86290614287801,36.50637953951475
209,38.12474916598541,15.19303923860699,22.32571312092644,21.806565662937285
210,38.456745220532056,4.398386896037894,31.966711018488063,15.651485089003796
211,36.595600282534775,6.652814837106987,36.051542785843736,32.76983715575872
212,41.322104690471,7.275677146293584,51.73567356252627,56.736075606191356
213,35.263210865899715,6.024830054879891,33.7686968956143,45.396476980584275
214,38.184313118045715,6.31490953470973,38.64940724579247,29.95023905791368
215,31.178604329516528,6.006860874882681,32.70987492261877,43.0587909454077
216,37.211435560377936,12.850656326493763,60.45495454134757,10.321333242459378
217,34.239634011691926,10.120267434729563,41.60797960621503,36.580145363235005
218,35.869145357997354,7.925707180521706,33.073990794157325,26.694617554402704
219,38.00883549222356,9.537339060810407,33.9266041570805,24.06440722271703
220,27.855070527825745,5.213621252771956,43.31745768508712,25.45481297376362
221,34.89909392514863,9.628770101468756,34.801179459128136,37.67958168301586
222,41.573349812565866,9.441127011758512,36.6015333853911,48.46719313678574
223,49.66645337641259,8.023373964034848,37.16334880878339,30.41074465247989
224,33.83722168106226,7.614880404921088,34.59427665860709,32.27456624642662
225,44.33894395175774,6.725897736364899,70.16059916622437,30.919006111203856
226,28.590192655840408,8.939833150887102,40.218828322804356,46.67739372990182
227,33.04132424449425,6.865203569635872,31.01429382355309,37.94004826952655
228,26.65877789755134,4.508312096889945,48.84995700819199,35.52510158213698
229,38.77623912882818,12.602110936046941,31.635749853135838,18.833009245498456
230,33.59893549682446,6.44414315110685,50.23049177119797,39.76750998710532
231,32.13217288696426,9.32117059173138,51.793387262039424,18.918297831627843
232,31.461843240123024,7.257236354774271,66.39700395898801,16.702635881480152
233,39.96143197722799,5.9956713461216,54.10933189312401,31.634470052867186
234,33.87397011892665,7.87083510916535,39.78447121654079,35.83859845859061
235,38.625779601854674,10.116069253900479,39.5015051204247,64.5422051511014
236,37.59486257139819,6.120705013341308,62.129871295986824,26.218179460951177
237,38.00557526166441,7.478747304105184,30.597557805467698,30.243545739646038
238,43.36522289593015,4.099368851609416,45.82680501466165,12.495744736010161
239,47.615234187472836,10.336871935474216,45.805733566640704,55.206321124084
240,35.79287780711834,7.145495020135095,49.31605231883072,40.0358544061768
241,43.72219406131943,7.530660655308837,29.777235385480225,31.371757503849004
242,41.06866103822062,9.763631320560966,46.48488772462786,48.813092498497745
243,28.807143251377536,8.79785879645477,42.58752789774348,25.324768194016357
244,29.328353863924377,5.043295379141089,34.10168507578937,23.759876157985047
245,37.21646423284788,8.107782176202482,31.16814019582739,40.403559029159226
246,41.83621872891769,7.077094431900423,37.678420583149965,29.565909441692792
247,32.17552355364279,3.8495512242188603,57.08405346728364,25.87218617303684
248,36.751395417211725,4.7545141831494595,42.56434849536492,39.63182355555835
249,41.715288129719525,8.202608806008953,40.10084502980552,12.541355784229212
250,38.88132068035279,8.58070918060661,53.41681907508198,67.0
251,40.11614487042194,6.545531304693238,36.96293890453585,24.884735728125982
252,35.59868405414461,6.851424098514298,32.87737311653567,46.5994897261001
253,33.54884923767054,6.771035096692664,43.797660941515154,33.93462368076819
254,27.648887372914224,11.749031231044853,53.01125634027415,21.96100454169765
255,41.78402138933296,9.302844982723977,36.13547724378691,28.03758382716318
256,31.17346811642007,6.425057211219486,50.38789732538253,28.494217364558647
257,40.2700697280433,6.260682194096719,55.586345883946414,51.54669223872597
258,28.766177028714086,6.283883106846784,55.3105398400161,39.978946885001804
259,35.032676382323366,7.650448999999402,28.41100480426276,29.347401675767163
260,38.672452090704624,6.771841738029911,49.75625839342772,26.645765382414105
261,43.20362662929138,8.641957985777067,30.367545205186932,34.54668910803972
262,37.902631393504215,5.806427009972187,29.596323773404738,71.98702100408508
263,44.56328440287461,9.519835753828605,55.10167073912325,13.934458585544505
264,29.84908945123938,5.108826171692494,34.62250576005281,34.96002155079273
265,37.7215404436249,10.637033250991744,41.124847245628075,4.021833245568761
266,46.90773850149891,6.368328138919858,41.48835250652366,39.499894782995554
267,38.05318473879267,5.192106453138615,58.443495281518885,8.732463439938995
268,48.872496083752,8.215159400897004,37.68201532873262,26.3649174144314
269,30.380823793899793,5.601508153873258,44.26019439493995,31.424090047702027
270,37.365722447158376,12.140668532722383,37.66171556705555,13.706975019680687
271,35.46617252384169,9.185289546194848,35.65482217125265,29.396313351699877
272,33.491414663949556,8.254734365131704,27.6835206813927,29.67863459860402
273,42.051157488060056,14.958307517836028,51.78079882229617,28.495025141076983
274,41.801029287819084,7.767460744093141,52.868530246201,12.822321329865224
275,49.09569979900004,3.689028735820093,63.81105112231395,39.88322568924031
276,36.76726675179762,8.227703256229214,57.87917767862726,19.005625356469448
277,30.84935637412614,5.702133568828832,40.41812256974007,35.04647443798072
278,44.14122640937631,4.232335964550884,62.32572532722752,38.37989390762578
279,36.7992611963948,11.416378372021425,33.090703694018636,26.693843768361358
280,37.543197439359105,4.641688089348453,33.12112132783341,29.55428350435228
281,30.0502676456351,5.272735262860356,35.330433833925916,24.07787860003306
282,39.6700169464523,14.155094871778326,71.91020278920526,0
283,35.14519000431331,5.931432044724105,35.869505069558016,25.480313857831632
284,29.451029711593225,7.939259648632251,38.50845720329881,14.56086471188967
285,35.17117757211942,6.890114098923547,35.37964847138062,56.34740159255449
286,41.06172701081842,8.445758044604837,27.707281261644525,21.77061930354913
287,43.907373440772744,5.993275137636824,29.995364633276424,52.39624469989995
288,38.25826013134306,10.341773797327411,42.07564367040736,50.289213213923176
289,36.625453251295575,13.342640936625113,51.49640733592037,29.84914558381855
290,37.14079892463099,9.664122795676136,47.350930061625,9.341560725893686
291,37.78090958736634,5.516521355954692,51.10139764477321,40.47967650760226
292,30.0443334252733,6.062719296692398,44.037615750285816,33.373161443980116
293,36.98899824213397,9.576053484523502,44.40516121576019,10.191541822844856
294,39.11794383537635,6.82245143214485,26.459713616117682,60.356340112103254
295,37.61223497603941,8.41587000367424,41.65465582297684,0
296,30.587382386627578,6.235851926782108,43.236611148820245,9.079332359343855
297,32.05639055935086,6.257126143539548,41.49874359201033,22.644930283960186
298,44.371417127338624,8.988812677829761,50.48672527919456,12.518434483329443
299,31.58096827170845,8.764926098686427,41.80670503185958,31.318092079972747
300,34.89488512858773,5.572250135085198,50.905985362652046,56.70721361600023
301,38.702090832192944,6.980012911042928,44.10324357555249,34.79979160253142
302,37.980106786534876,6.605299059477401,38.87918371960356,27.453688975005285
303,27.230872417657018,5.345467156732111,35.38294476566094,40.69482624786811
304,40.025047742547564,6.662786655360117,44.89467073346687,43.3263731223934
305,35.77485653720197,4.390382125129799,49.336886106668494,37.94090355572158
306,33.51125518112011,6.430272821876355,58.15807940064327,0
307,34.03900725016256,4.302001740075299,30.545593629134565,37.88188175175951
308,34.275007624973036,6.855912417987872,35.42382650591392,0
309,36.63289832098238,4.436408249939405,35.61251755007839,5.417453444169119
310,27.191665028607368,8.144144469390172,62.53219205141142,34.56168832250259
311,44.3526028881675,4.295967765319787,30.505099023586354,13.788954728062663
312,34.74693084044535,8.801933186667013,41.82440545486697,31.563600559676964
313,37.27861902721234,9.86121522957089,52.038261251530855,39.49637900652919
314,37.98894042761232,13.809540326510058,32.23544897637167,31.15343460190001
315,44.217482666656046,8.662650240039946,47.47183641607539,18.941650049674486
316,33.04908500375543,10.02487872717841,50.08364787938546,45.584488242710464
317,35.50306745691856,4.4584591177756545,61.18601723211039,11.98026621398261
318,42.453386949735474,4.837156216091235,53.034972174790745,39.0
319,28.31311873084704,5.0892906152334465,48.45133124446607,32.63489670024914
320,41.17275047460494,9.628541178541774,19.837439077376605,20.839793907929476
321,29.406126805250523,5.470255632734971,40.19986240767239,16.558950558737106
322,35.778691177127435,5.330811166186097,32.82452782566104,44.86632987573718
323,43.64427568209353,6.063881773561749,35.69506752456757,0
324,39.36906707602907,5.696773870775681,40.47506005609227,26.697618344937677
325,37.47073582219943,7.00673606276158,49.991985982885076,33.843541488155736
326,37.97530264564722,9.775874996313194,45.511669657196094,31.615649579580207
327,34.24673249309235,6.548083553971914,65.90000121418144,46.25236828697399
328,40.1945365824123,8.505673909363122,43.647042379759185,43.49287652950433
329,40.85125639359189,6.8152272593877194,39.29914087051373,35.810180995507736
330,33.471605585357125,8.87591695960294,39.21283169665131,12.4337399331591
331,40.58196441942693,8.526334826753446,37.83560158431476,34.45285883527624
332,35.314298991323014,10.36323201287248,36.2122112828631,24.42952656033978
333,34.232353955402495,6.20389023301002,32.95009892604368,22.935848078835456
334,43.38655398706481,9.8308364899731,48.95189623578245,28.21224143230636
335,39.189106155856564,6.402570840629204,23.898179050875406,28.676219530136336
336,37.3187878082156,13.704229032081038,44.98748679495795,24.26624913899834
337,46.36371387304228,5.042265426992485,60.72863316051541,20.73981601750867
338,36.44426718593999,4.372761896618539,35.02443976915125,81.61159095239637
339,32.86708924886108,5.1092607866139845,59.09767890866029,34.46243998478291
340,44.407823000065655,6.806345043989078,38.96100487236837,26.576569220491628
341,34.34588469393342,14.884547205702397,33.634590118682766,57.18511265984208
342,32.28770815693487,7.817474693603572,53.68729642905912,34.44640551416152
343,37.660505459709,4.760002097487036,33.62401859359503,39.20764661371775
344,35.22397519808844,9.179842603913851,27.55053418855135,5.485899186240722
345,35.225601483766965,7.8118364530248945,43.036999773222234,31.93188348017899
346,41.39270370886982,3.8198600894216033,41.00486312627051,31.322906403023513
347,34.0060361110726,8.905206444582474,38.32509940576688,29.557612683310804
348,33.51049246688438,8.56424942175711,52.16531543318213,32.94076440873133
349,38.42315302899883,10.484909472118943,48.7775445988601,29.091724659449895
350,46.469087099606945,6.096566368638623,34.36014629742803,9.474392468855378
351,37.94700123360048,9.0357778213706,57.276532892535194,51.80960790331266
352,38.81513403262472,7.6118078679955525,38.465877840618965,43.67518346108792
353,33.678636707961566,6.158988212370212,34.4699291111758,31.358399367791076
354,36.87481077383191,11.584802036054775,46.415662516276,38.49120575968307
355,41.01391910298584,7.50569440337058,29.016212873950156,25.542702446928924
356,41.349862236942556,7.181109653841742,44.83304188194449,14.341029095120879
357,39.54363060773726,8.83525903062566,37.66963514619747,3.888872820995214
358,31.571599423221674,4.0199417148581045,29.179012114060544,25.267570859027884
359,29.4944475098072,3.70229501870636,70.58276039044443,47.62920394280501
360,28.339213271055776,12.34653315145023,53.501242815346345,23.079336991765263
361,36.693731886261546,6.4131972058242495,33.80620467167441,31.927815584697903
362,41.28012257128693,6.219402939721529,54.171397916907814,38.24188987451564
363,48.11137642875544,4.574757554428724,39.84161899615843,43.15086430097609
364,34.994933962164765,6.0805550096823495,35.46477574919392,29.685289114719637
365,39.17556207835846,6.257435634007937,49.95891658387083,8.279718159224743
366,38.77263353933874,9.001905360644038,52.578641514602005,18.65264367677721
367,38.25022458111807,7.2453172774635854,41.906933327397766,26.622337644865635
368,33.05914493446553,7.766073199844722,36.8329602616333,11.866905911690134
369,24.542564563030936,4.343842839398414,44.86875065998911,47.803702957478535
370,28.807461160726046,7.659791818895548,33.1449946112832,23.947066795216287
371,44.5286562068318,8.326550548244033,40.53539807547727,12.161540166073928
372,45.114055285568405,6.729578978441732,27.519805042163643,37.18922051178228
373,48.56301145175922,7.537438958206968,41.66953527006632,26.94741661865578
374,31.64609952921422,6.710868197662105,41.46958366605464,26.932303574428264
375,40.346757034382414,7.383586134911444,38.4667936763268,22.035922917919077
376,53.9983070411082,9.357536393973978,43.83236460713817,27.39260748963641
377,30.49344989838649,7.600571949330908,33.72992875310985,32.009965992869546
378,34.99847316836701,5.224836398516047,31.96120224159971,32.307923085945035
379,38.22419970042956,8.002735486171352,37.92791301841205,2.0
380,40.37396040836307,14.857403221661752,61.30438975127694,57.193099057506956
381,30.960124148858664,9.26454085728662,58.03759274462402,50.7826711229798
382,35.20571861291117,7.436503256329846,34.636195303528645,30.755676722729824
383,33.59111978481316,5.880749194360024,30.928142278145568,30.459791245010734
384,36.06982538855621,6.0775817760002795,29.30258211607472,33.67055584255576
385,36.91994354868039,5.522756219725697,51.05583952409395,4.771541676127091
386,39.72811260143888,6.293716151379309,25.60670455728404,29.34002998138705
387,40.58085516495059,6.553850130347729,38.121345252841664,0
388,39.43030358362842,10.782866924622462,37.69545044421066,11.078642948743047
389,34.409708499979146,5.3486136049742,35.39886755271108,55.0
390,39.93676449234127,7.6261133905298495,49.63614634007988,42.97016016160043
391,43.20588581111297,5.8749277127330695,54.40732846800591,33.72242296012103
392,40.43313199176294,7.464869977426377,46.56939561088844,34.767176474153004
393,30.27808236720893,6.608683469386772,45.390807562075764,34.86574973661841
394,32.595132903781966,7.73791321341811,48.94703632045563,31.717894400731137
395,36.288182549646045,8.097520014568822,40.88795798994039,39.16442240980706
396,40.35081679146721,5.1547279231382515,40.405276195108584,52.48820223185379
397,37.282372823919445,7.116142060432216,35.479715087887875,40.07866440104535
398,42.90886573006727,5.32593941744661,47.45614038493827,27.886687847162833
399,50.02302512662116,7.148296633841607,45.53040274040165,35.310173495044964
400,43.574814738221846,8.984438018644557,36.48593683245673,29.361914948138793
401,38.183996661799206,8.347381471341556,48.931424364817886,28.230415226389468
402,42.47077347900267,4.447411006115235,41.78388349223941,43.440353318331084
403,37.748025177886355,10.6651237763569,30.597645076122244,19.210429770704348
404,31.465162739347555,4.598744053264717,35.67526997349313,27.496453069168428
405,39.98780831025797,9.979851960506979,33.54835501010606,28.138408423901275
406,37.516870519066195,11.505061101582763,39.398985801686436,33.94517789273527
407,49.00291044766718,6.552111529657515,37.62860874799635,53.86327161135323
408,34.439369817337614,7.705861319101163,49.37641094004773,13.85591411549116
409,36.63840412843024,14.97683858963873,31.601272903426743,36.12648737150711
410,42.5652700732994,7.309782506555716,31.80223877825318,45.58771253646531
411,36.259198314190975,11.943359876011083,40.028395334485126,47.983799127686275
412,43.04061860022602,6.274748990487559,31.53532992858658,41.228803999488996
